epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
683,798.105,0.53812,0.18973,0.00312,0.72324,0.67937,0.69796,0.37251,1.85598,1.18538,0.01697,0.00109912,0.00109912,0.00109912
684,799.307,0.52351,0.27065,0.00323,0.75581,0.66508,0.7032,0.37449,1.85798,1.14115,0.01736,0.00109829,0.00109829,0.00109829
685,800.478,0.59965,0.20668,0.0036,0.79251,0.70714,0.7094,0.38107,1.85214,1.14057,0.01733,0.00109746,0.00109746,0.00109746
686,801.632,0.5572,0.19152,0.00344,0.77468,0.7063,0.69819,0.37261,1.85022,1.17774,0.01725,0.00109662,0.00109662,0.00109662
687,802.757,0.58893,0.20756,0.00337,0.80255,0.68411,0.69307,0.37318,1.8612,1.19496,0.01727,0.00109579,0.00109579,0.00109579
688,803.905,0.61559,0.21717,0.00353,0.82687,0.69365,0.68975,0.37858,1.85137,1.14104,0.0166,0.00109496,0.00109496,0.00109496
689,805.036,0.58869,0.19511,0.00352,0.82386,0.69365,0.69449,0.38183,1.81385,1.16682,0.01606,0.00109413,0.00109413,0.00109413
690,806.243,0.52486,0.22427,0.00303,0.7887,0.69365,0.69,0.38653,1.80178,1.17042,0.01592,0.00109329,0.00109329,0.00109329
691,807.227,0.58285,0.20128,0.00381,0.82618,0.68769,0.69863,0.38565,1.77734,1.1982,0.01555,0.00109246,0.00109246,0.00109246
692,808.391,0.62887,0.23746,0.00325,0.76302,0.69365,0.67432,0.37454,1.78803,1.19781,0.01568,0.00109163,0.00109163,0.00109163
693,809.52,0.57375,0.21113,0.00417,0.81252,0.69365,0.68345,0.37772,1.80975,1.24044,0.01609,0.00109079,0.00109079,0.00109079
694,810.66,0.54661,0.17641,0.0031,0.76437,0.69365,0.67344,0.36671,1.84281,1.23575,0.01673,0.00108996,0.00108996,0.00108996
695,811.801,0.6256,0.24182,0.00311,0.82424,0.69365,0.67993,0.37214,1.86906,1.25215,0.01708,0.00108913,0.00108913,0.00108913
696,812.932,0.60268,0.19423,0.00293,0.75482,0.72143,0.67755,0.36763,1.8548,1.31421,0.01649,0.0010883,0.0010883,0.0010883
697,814.1,0.57904,0.22041,0.00328,0.8291,0.69365,0.67633,0.37249,1.84621,1.31303,0.0166,0.00108746,0.00108746,0.00108746
698,815.254,0.55085,0.21736,0.0045,0.81434,0.67937,0.67048,0.36987,1.82948,1.34908,0.01662,0.00108663,0.00108663,0.00108663
699,816.417,0.59329,0.21493,0.00319,0.80645,0.65155,0.65414,0.37395,1.81454,1.39749,0.0165,0.0010858,0.0010858,0.0010858
700,817.569,0.55648,0.2154,0.00277,0.76806,0.67937,0.67016,0.37678,1.78344,1.38468,0.01599,0.00108497,0.00108497,0.00108497
701,818.747,0.50451,0.17872,0.0027,0.75318,0.67937,0.65844,0.36065,1.77175,1.39278,0.01552,0.00108413,0.00108413,0.00108413
702,819.959,0.52139,0.17593,0.00306,0.75476,0.67809,0.65506,0.36534,1.75595,1.3912,0.01532,0.0010833,0.0010833,0.0010833
703,821.231,0.46554,0.1641,0.0029,0.71655,0.70714,0.65485,0.36794,1.74909,1.43885,0.01533,0.00108247,0.00108247,0.00108247
704,822.403,0.70609,0.21959,0.00371,0.75203,0.70035,0.66801,0.36459,1.74002,1.47851,0.01539,0.00108164,0.00108164,0.00108164
705,823.578,0.50591,0.21296,0.00261,0.74121,0.7114,0.65804,0.35479,1.74308,1.41351,0.01539,0.0010808,0.0010808,0.0010808
706,824.787,0.56692,0.21182,0.00327,0.75597,0.70601,0.64443,0.34897,1.77324,1.34513,0.0159,0.00107997,0.00107997,0.00107997
707,825.963,0.61551,0.2184,0.00311,0.74506,0.71692,0.67,0.34587,1.77087,1.34204,0.01583,0.00107914,0.00107914,0.00107914
708,827.178,0.62237,0.23313,0.00304,0.76696,0.70906,0.66972,0.34318,1.75917,1.29913,0.01562,0.0010783,0.0010783,0.0010783
709,828.319,0.49087,0.16916,0.00306,0.77309,0.72143,0.67253,0.34455,1.77099,1.29086,0.01552,0.00107747,0.00107747,0.00107747
710,829.46,0.58165,0.19457,0.00263,0.77845,0.75819,0.68402,0.35677,1.79443,1.20283,0.01576,0.00107664,0.00107664,0.00107664
711,830.613,0.55914,0.20525,0.00277,0.73171,0.76349,0.68085,0.35441,1.78954,1.15572,0.01597,0.00107581,0.00107581,0.00107581
712,831.75,0.58808,0.20336,0.00303,0.717,0.7337,0.67644,0.34534,1.78931,1.14434,0.01612,0.00107497,0.00107497,0.00107497
713,832.88,0.49058,0.1688,0.00294,0.69966,0.76349,0.6718,0.3458,1.77864,1.17155,0.01685,0.00107414,0.00107414,0.00107414
714,834.049,0.58011,0.19071,0.00233,0.72951,0.75588,0.67123,0.34435,1.78553,1.16458,0.01716,0.00107331,0.00107331,0.00107331
715,835.207,0.47589,0.23832,0.00302,0.6906,0.76349,0.68098,0.35854,1.76839,1.15185,0.01642,0.00107248,0.00107248,0.00107248
716,836.355,0.54416,0.21714,0.00292,0.75465,0.7335,0.69439,0.36848,1.7724,1.15239,0.01642,0.00107164,0.00107164,0.00107164
717,837.518,0.50079,0.22328,0.00306,0.74803,0.71979,0.68941,0.36881,1.7835,1.21092,0.01663,0.00107081,0.00107081,0.00107081
718,838.679,0.54271,0.16688,0.00261,0.69274,0.70714,0.68602,0.36622,1.7801,1.28609,0.01652,0.00106998,0.00106998,0.00106998
719,839.841,0.5083,0.19221,0.00289,0.80472,0.67042,0.70298,0.38074,1.80094,1.25502,0.01696,0.00106915,0.00106915,0.00106915
720,840.992,0.5364,0.22436,0.003,0.78198,0.67518,0.70477,0.38549,1.78872,1.33658,0.01599,0.00106831,0.00106831,0.00106831
721,842.165,0.5287,0.18987,0.00363,0.78828,0.67118,0.71789,0.39,1.78229,1.3584,0.01609,0.00106748,0.00106748,0.00106748
722,843.312,0.54333,0.20579,0.0032,0.80328,0.67853,0.71895,0.38647,1.75644,1.29578,0.01552,0.00106665,0.00106665,0.00106665
723,844.474,0.57873,0.21211,0.00353,0.79751,0.67937,0.71493,0.38921,1.7562,1.23195,0.01558,0.00106581,0.00106581,0.00106581
724,845.649,0.57282,0.227,0.0027,0.80446,0.67878,0.72571,0.38318,1.79793,1.21277,0.01527,0.00106498,0.00106498,0.00106498
725,846.814,0.61266,0.21024,0.00436,0.74221,0.74921,0.72684,0.37153,1.85717,1.18884,0.01628,0.00106415,0.00106415,0.00106415
726,847.976,0.56134,0.21749,0.00352,0.68403,0.73492,0.69149,0.35351,1.88252,1.20536,0.01641,0.00106332,0.00106332,0.00106332
727,849.136,0.53444,0.21065,0.00324,0.72957,0.73311,0.67277,0.34445,1.88589,1.17857,0.01567,0.00106248,0.00106248,0.00106248
728,850.276,0.57433,0.24756,0.00364,0.71336,0.73492,0.6711,0.34472,1.86574,1.22801,0.01489,0.00106165,0.00106165,0.00106165
729,851.43,0.60245,0.19266,0.0035,0.75353,0.73097,0.66792,0.3472,1.86257,1.24291,0.01539,0.00106082,0.00106082,0.00106082
730,852.575,0.53632,0.18957,0.00356,0.72137,0.72032,0.6634,0.35,1.86516,1.19791,0.01526,0.00105999,0.00105999,0.00105999
731,853.717,0.49114,0.2743,0.00287,0.70208,0.72063,0.67391,0.36802,1.82987,1.2141,0.01536,0.00105915,0.00105915,0.00105915
732,854.869,0.53862,0.21442,0.00278,0.6948,0.72063,0.64336,0.34649,1.85178,1.21011,0.01596,0.00105832,0.00105832,0.00105832
733,856.015,0.49427,0.18432,0.00289,0.69472,0.72063,0.63421,0.34666,1.83738,1.2096,0.01612,0.00105749,0.00105749,0.00105749
734,857.186,0.47934,0.17393,0.00249,0.69079,0.69286,0.66016,0.36038,1.82244,1.24267,0.01564,0.00105666,0.00105666,0.00105666
735,858.356,0.54603,0.20314,0.0026,0.76506,0.67895,0.67297,0.3666,1.81393,1.27885,0.01592,0.00105582,0.00105582,0.00105582
736,859.508,0.5979,0.22473,0.00356,0.72441,0.70714,0.66473,0.36673,1.80535,1.2489,0.01628,0.00105499,0.00105499,0.00105499
737,860.62,0.61374,0.28409,0.00304,0.74094,0.70714,0.67353,0.35752,1.78867,1.22432,0.01569,0.00105416,0.00105416,0.00105416
738,861.734,0.57728,0.24619,0.00343,0.74201,0.70714,0.67616,0.35822,1.80031,1.20961,0.01568,0.00105332,0.00105332,0.00105332
739,862.865,0.55599,0.23839,0.00328,0.75288,0.72143,0.6888,0.36011,1.82681,1.21064,0.01581,0.00105249,0.00105249,0.00105249
740,863.989,0.59092,0.22005,0.00301,0.75097,0.70478,0.7093,0.37837,1.83985,1.17329,0.01581,0.00105166,0.00105166,0.00105166
741,865.113,0.54814,0.21729,0.00298,0.74209,0.72143,0.69228,0.37702,1.84172,1.16711,0.01592,0.00105083,0.00105083,0.00105083
742,866.26,0.48998,0.20618,0.00262,0.73344,0.72143,0.69287,0.37608,1.83709,1.16847,0.01592,0.00104999,0.00104999,0.00104999
743,867.426,0.5547,0.19021,0.00326,0.70552,0.72688,0.68117,0.36951,1.82778,1.17331,0.01586,0.00104916,0.00104916,0.00104916
744,868.582,0.49033,0.19692,0.00272,0.76396,0.68965,0.68267,0.37482,1.8445,1.16117,0.01597,0.00104833,0.00104833,0.00104833
745,869.718,0.59578,0.20554,0.00277,0.70549,0.72552,0.68416,0.36182,1.83868,1.21526,0.01592,0.0010475,0.0010475,0.0010475
746,870.867,0.50047,0.16679,0.0025,0.7171,0.70794,0.69334,0.3708,1.85717,1.19147,0.01677,0.00104666,0.00104666,0.00104666
747,872.061,0.5529,0.19651,0.00229,0.693,0.70794,0.69269,0.37228,1.86214,1.20186,0.01709,0.00104583,0.00104583,0.00104583
748,873.234,0.54876,0.18515,0.00269,0.68391,0.72762,0.69907,0.37146,1.8466,1.23494,0.01701,0.001045,0.001045,0.001045
749,874.411,0.54114,0.16979,0.00264,0.70093,0.76349,0.70562,0.37543,1.85629,1.2439,0.01682,0.00104417,0.00104417,0.00104417
750,875.563,0.53341,0.22795,0.00433,0.75419,0.76349,0.71896,0.37502,1.85955,1.247,0.01674,0.00104333,0.00104333,0.00104333
751,876.723,0.48951,0.19548,0.00238,0.74405,0.76349,0.70143,0.36161,1.89255,1.26022,0.01701,0.0010425,0.0010425,0.0010425
752,877.889,0.52627,0.22266,0.00247,0.69253,0.75109,0.67784,0.35856,1.92378,1.28771,0.01746,0.00104167,0.00104167,0.00104167
753,879.028,0.54274,0.19811,0.00276,0.75244,0.71906,0.68094,0.35724,1.94402,1.24189,0.0175,0.00104083,0.00104083,0.00104083
754,880.176,0.47596,0.19816,0.00262,0.74426,0.73337,0.68834,0.3424,1.95688,1.19625,0.01735,0.00104,0.00104,0.00104
755,881.359,0.51254,0.21326,0.00284,0.77735,0.73226,0.6886,0.33921,1.94993,1.20808,0.01754,0.00103917,0.00103917,0.00103917
756,882.522,0.5061,0.19411,0.00244,0.80858,0.71924,0.69453,0.3455,1.93546,1.20997,0.01763,0.00103834,0.00103834,0.00103834
757,883.719,0.4671,0.17556,0.00278,0.80616,0.70577,0.69529,0.35857,1.92949,1.21669,0.01763,0.0010375,0.0010375,0.0010375
758,884.886,0.57669,0.21087,0.00326,0.68435,0.77698,0.69434,0.36865,1.90993,1.25797,0.01762,0.00103667,0.00103667,0.00103667
759,886.1,0.48882,0.16935,0.00342,0.77936,0.67937,0.69429,0.36553,1.90613,1.23328,0.01747,0.00103584,0.00103584,0.00103584
760,887.294,0.44588,0.1527,0.00256,0.70726,0.7627,0.70962,0.38149,1.8738,1.14869,0.01749,0.00103501,0.00103501,0.00103501
761,888.457,0.46601,0.22696,0.00289,0.74147,0.79048,0.71177,0.39641,1.83917,1.15182,0.01709,0.00103417,0.00103417,0.00103417
762,889.608,0.51979,0.15267,0.00244,0.76456,0.78494,0.7206,0.40361,1.80063,1.10754,0.01693,0.00103334,0.00103334,0.00103334
763,890.78,0.50324,0.1765,0.00306,0.72631,0.81825,0.74385,0.39942,1.80749,1.08537,0.01724,0.00103251,0.00103251,0.00103251
764,891.923,0.53673,0.16573,0.00266,0.71399,0.8153,0.73561,0.39044,1.83638,1.08475,0.01766,0.00103168,0.00103168,0.00103168
765,893.075,0.53732,0.19686,0.00307,0.73619,0.80165,0.72886,0.38497,1.85637,1.09622,0.01773,0.00103084,0.00103084,0.00103084
766,894.196,0.56947,0.20281,0.0031,0.76632,0.74711,0.71668,0.39247,1.86688,1.06877,0.01763,0.00103001,0.00103001,0.00103001
767,895.337,0.52114,0.20987,0.00307,0.76543,0.80476,0.74825,0.38277,1.88125,1.12275,0.01693,0.00102918,0.00102918,0.00102918
768,896.514,0.56676,0.18998,0.00284,0.80751,0.77698,0.74407,0.38152,1.8695,1.13635,0.01651,0.00102834,0.00102834,0.00102834
769,897.731,0.57535,0.18782,0.00261,0.79139,0.7627,0.73964,0.38694,1.83787,1.19,0.01634,0.00102751,0.00102751,0.00102751
770,898.93,0.5385,0.21447,0.00315,0.79794,0.72635,0.71975,0.37712,1.84839,1.18432,0.0168,0.00102668,0.00102668,0.00102668
771,900.155,0.54099,0.18128,0.00298,0.80764,0.73591,0.71829,0.36864,1.86997,1.1566,0.01756,0.00102585,0.00102585,0.00102585
772,901.433,0.57538,0.19698,0.00357,0.81282,0.74123,0.71884,0.36527,1.88742,1.14846,0.01773,0.00102501,0.00102501,0.00102501
773,902.589,0.57339,0.21225,0.00333,0.83838,0.73944,0.71773,0.35667,1.89303,1.1444,0.01706,0.00102418,0.00102418,0.00102418
774,903.773,0.5822,0.22427,0.00266,0.83941,0.73996,0.71123,0.35477,1.89181,1.07068,0.01636,0.00102335,0.00102335,0.00102335
775,904.92,0.57896,0.22982,0.00374,0.80994,0.71894,0.65767,0.35107,1.88601,1.11608,0.01569,0.00102252,0.00102252,0.00102252
776,906.096,0.58391,0.20778,0.0029,0.75406,0.71684,0.64171,0.34723,1.88755,1.09972,0.01566,0.00102168,0.00102168,0.00102168
777,907.268,0.48682,0.16722,0.00316,0.8774,0.67314,0.68679,0.35929,1.87966,1.11267,0.01626,0.00102085,0.00102085,0.00102085
778,908.44,0.56666,0.21224,0.00343,0.75589,0.72746,0.68454,0.3678,1.82936,1.17848,0.01558,0.00102002,0.00102002,0.00102002
779,909.616,0.50463,0.19489,0.0028,0.78158,0.72696,0.68916,0.37478,1.79581,1.21325,0.01507,0.00101919,0.00101919,0.00101919
780,910.757,0.48687,0.1827,0.00245,0.78355,0.72063,0.67642,0.38015,1.77234,1.24352,0.01509,0.00101835,0.00101835,0.00101835
781,911.927,0.53842,0.16439,0.00277,0.78613,0.73492,0.67853,0.36566,1.78038,1.26871,0.01528,0.00101752,0.00101752,0.00101752
782,913.082,0.5409,0.16776,0.00315,0.76795,0.73492,0.66475,0.3559,1.78826,1.27068,0.01503,0.00101669,0.00101669,0.00101669
783,914.247,0.57985,0.20606,0.00323,0.74128,0.73492,0.68154,0.36453,1.78849,1.28134,0.01551,0.00101585,0.00101585,0.00101585
784,915.391,0.52538,0.20484,0.00249,0.77487,0.69198,0.66049,0.36092,1.80621,1.24291,0.0158,0.00101502,0.00101502,0.00101502
785,916.654,0.60918,0.24971,0.00301,0.83054,0.69082,0.66421,0.36133,1.81956,1.25484,0.01567,0.00101419,0.00101419,0.00101419
786,917.852,0.5161,0.19223,0.00311,0.78131,0.70424,0.6567,0.35725,1.80569,1.27737,0.01568,0.00101336,0.00101336,0.00101336
787,919.034,0.5383,0.20268,0.00261,0.75563,0.70165,0.63047,0.35113,1.79691,1.32192,0.01577,0.00101252,0.00101252,0.00101252
788,920.205,0.52757,0.19738,0.00373,0.77186,0.71324,0.65204,0.34993,1.82134,1.22908,0.01627,0.00101169,0.00101169,0.00101169
789,921.351,0.54129,0.19451,0.0032,0.78224,0.67507,0.64182,0.34482,1.81314,1.22376,0.0162,0.00101086,0.00101086,0.00101086
790,922.5,0.50897,0.21398,0.00288,0.77699,0.67044,0.64605,0.34445,1.79646,1.27219,0.01573,0.00101003,0.00101003,0.00101003
791,923.644,0.56473,0.1989,0.00318,0.76258,0.70714,0.65593,0.35063,1.82242,1.29053,0.01639,0.00100919,0.00100919,0.00100919
792,924.789,0.50531,0.20641,0.00354,0.84358,0.70941,0.67624,0.36164,1.80793,1.33406,0.01586,0.00100836,0.00100836,0.00100836
793,925.941,0.52652,0.18387,0.00319,0.83893,0.70714,0.68542,0.37295,1.8428,1.3161,0.01606,0.00100753,0.00100753,0.00100753
794,927.109,0.50934,0.20079,0.00256,0.82375,0.71186,0.6944,0.38921,1.84961,1.27522,0.01587,0.0010067,0.0010067,0.0010067
795,928.292,0.46125,0.17438,0.00249,0.82015,0.70592,0.69765,0.37929,1.8418,1.19955,0.01561,0.00100586,0.00100586,0.00100586
796,929.478,0.4948,0.22712,0.00235,0.82771,0.72143,0.70103,0.38964,1.82233,1.19106,0.01547,0.00100503,0.00100503,0.00100503
797,930.676,0.47785,0.16656,0.00264,0.82377,0.7159,0.69009,0.38604,1.81297,1.19935,0.01532,0.0010042,0.0010042,0.0010042
798,931.82,0.5803,0.20482,0.00361,0.73171,0.74921,0.68688,0.38431,1.83421,1.24796,0.01669,0.00100336,0.00100336,0.00100336
799,932.966,0.54686,0.18749,0.00338,0.73369,0.70714,0.67486,0.38576,1.83183,1.22145,0.01675,0.00100253,0.00100253,0.00100253
800,934.13,0.53854,0.16889,0.00341,0.70195,0.73492,0.68201,0.38524,1.83295,1.16492,0.01656,0.0010017,0.0010017,0.0010017
801,935.274,0.56697,0.19352,0.00346,0.76562,0.72063,0.69017,0.39715,1.85584,1.18876,0.01693,0.00100087,0.00100087,0.00100087
802,936.408,0.50263,0.17413,0.00314,0.76002,0.72063,0.69108,0.39153,1.84197,1.22748,0.01644,0.00100003,0.00100003,0.00100003
803,937.555,0.58207,0.26875,0.00348,0.80627,0.71515,0.70932,0.39891,1.85289,1.12921,0.0159,0.000999201,0.000999201,0.000999201
804,938.72,0.5711,0.19637,0.00273,0.77851,0.71428,0.69612,0.38741,1.86534,1.12435,0.01646,0.000998369,0.000998369,0.000998369
805,939.897,0.56121,0.20858,0.00286,0.75226,0.72063,0.69909,0.39367,1.8275,1.19948,0.0157,0.000997536,0.000997536,0.000997536
806,941.041,0.54024,0.1774,0.00286,0.81146,0.69161,0.69328,0.38934,1.83691,1.20144,0.0155,0.000996703,0.000996703,0.000996703
807,942.176,0.53604,0.20837,0.00287,0.84131,0.70342,0.6987,0.39203,1.87068,1.2142,0.01566,0.000995871,0.000995871,0.000995871
808,943.331,0.45742,0.17427,0.0026,0.75137,0.73492,0.68729,0.39188,1.87894,1.23941,0.01561,0.000995038,0.000995038,0.000995038
809,944.503,0.50754,0.21733,0.00301,0.77769,0.74311,0.69949,0.39468,1.84337,1.18186,0.0156,0.000994205,0.000994205,0.000994205
810,945.744,0.50113,0.18193,0.00332,0.75636,0.73492,0.67991,0.38319,1.82482,1.17033,0.01558,0.000993373,0.000993373,0.000993373
811,946.945,0.46634,0.19038,0.00257,0.70789,0.72951,0.67095,0.38535,1.823,1.2158,0.01566,0.00099254,0.00099254,0.00099254
812,948.099,0.49086,0.17436,0.00301,0.71644,0.73492,0.6893,0.38947,1.84872,1.15092,0.0165,0.000991707,0.000991707,0.000991707
813,949.276,0.44172,0.17513,0.00309,0.72549,0.73492,0.67291,0.37327,1.88289,1.1547,0.0167,0.000990875,0.000990875,0.000990875
814,950.449,0.46557,0.1755,0.00292,0.70838,0.73492,0.65972,0.35078,1.89414,1.17362,0.01677,0.000990042,0.000990042,0.000990042
815,951.602,0.49217,0.15248,0.0022,0.70684,0.74591,0.66529,0.35775,1.86747,1.17174,0.0167,0.000989209,0.000989209,0.000989209
816,952.749,0.54766,0.16025,0.00338,0.6939,0.73228,0.65638,0.34896,1.85677,1.19816,0.01695,0.000988377,0.000988377,0.000988377
817,953.882,0.47641,0.16724,0.00254,0.6937,0.72316,0.66752,0.35649,1.85243,1.25818,0.01657,0.000987544,0.000987544,0.000987544
818,955.016,0.52641,0.24099,0.00353,0.71321,0.71366,0.66365,0.3554,1.84796,1.28239,0.01647,0.000986711,0.000986711,0.000986711
819,956.154,0.51157,0.2207,0.00289,0.73532,0.70714,0.66877,0.36498,1.82535,1.39721,0.01688,0.000985879,0.000985879,0.000985879
820,957.353,0.48114,0.18213,0.0032,0.71315,0.72143,0.65935,0.35767,1.79895,1.32246,0.01588,0.000985046,0.000985046,0.000985046
821,958.526,0.51267,0.16481,0.00293,0.70151,0.73819,0.6515,0.35348,1.8242,1.29194,0.01556,0.000984213,0.000984213,0.000984213
822,959.759,0.58129,0.19792,0.00308,0.70562,0.72034,0.65233,0.35826,1.81956,1.25979,0.01537,0.000983381,0.000983381,0.000983381
823,960.973,0.53093,0.19559,0.00295,0.70074,0.74897,0.63449,0.34582,1.84455,1.29353,0.01617,0.000982548,0.000982548,0.000982548
824,962.134,0.57004,0.20536,0.00363,0.75759,0.71774,0.65119,0.35302,1.86877,1.26896,0.01643,0.000981715,0.000981715,0.000981715
825,963.314,0.54347,0.17114,0.00295,0.68142,0.70714,0.65606,0.35119,1.85954,1.31454,0.0165,0.000980883,0.000980883,0.000980883
826,964.446,0.4764,0.15063,0.00295,0.70536,0.69286,0.659,0.35279,1.83303,1.30609,0.01555,0.00098005,0.00098005,0.00098005
827,965.589,0.54101,0.24129,0.00251,0.72436,0.73896,0.66123,0.3461,1.85105,1.29775,0.01602,0.000979217,0.000979217,0.000979217
828,966.743,0.58885,0.22581,0.00361,0.76188,0.70358,0.67096,0.34147,1.87605,1.36783,0.01715,0.000978385,0.000978385,0.000978385
829,967.895,0.56321,0.16995,0.00298,0.80657,0.67655,0.67034,0.33897,1.90251,1.33349,0.01773,0.000977552,0.000977552,0.000977552
830,969.054,0.51507,0.18352,0.00307,0.77739,0.6903,0.66433,0.34715,1.87388,1.27511,0.01774,0.000976719,0.000976719,0.000976719
831,970.198,0.51438,0.20192,0.0031,0.75067,0.67937,0.67039,0.34609,1.85921,1.23073,0.01781,0.000975887,0.000975887,0.000975887
832,971.345,0.52483,0.18939,0.00275,0.68373,0.70714,0.6564,0.34358,1.83101,1.24271,0.01723,0.000975054,0.000975054,0.000975054
833,972.486,0.48546,0.17949,0.00298,0.70006,0.70714,0.66186,0.3476,1.81255,1.21778,0.017,0.000974221,0.000974221,0.000974221
834,973.688,0.4614,0.19595,0.00281,0.68389,0.73571,0.66688,0.35938,1.80171,1.18483,0.01667,0.000973389,0.000973389,0.000973389
835,974.867,0.43174,0.17053,0.00255,0.69289,0.76349,0.67245,0.36485,1.80005,1.15723,0.0167,0.000972556,0.000972556,0.000972556
836,976.011,0.42086,0.14992,0.00238,0.71539,0.76349,0.67832,0.36884,1.80169,1.16733,0.01671,0.000971723,0.000971723,0.000971723
837,977.205,0.44491,0.18806,0.00241,0.70674,0.73571,0.69524,0.3652,1.81303,1.29208,0.01708,0.000970891,0.000970891,0.000970891
838,978.387,0.47449,0.17605,0.00226,0.71772,0.73571,0.70016,0.35908,1.8167,1.32906,0.01683,0.000970058,0.000970058,0.000970058
839,979.544,0.43306,0.16814,0.00226,0.765,0.72797,0.70069,0.36575,1.83476,1.2647,0.01723,0.000969225,0.000969225,0.000969225
840,980.719,0.4353,0.18227,0.00237,0.78678,0.67937,0.69895,0.36781,1.82342,1.28286,0.01621,0.000968393,0.000968393,0.000968393
841,981.867,0.49516,0.17959,0.00272,0.79379,0.68057,0.69585,0.36019,1.80614,1.33084,0.01542,0.00096756,0.00096756,0.00096756
842,983.012,0.49056,0.2273,0.00346,0.81714,0.66571,0.67447,0.35958,1.82125,1.27345,0.01565,0.000966727,0.000966727,0.000966727
843,984.126,0.50804,0.22919,0.00249,0.69861,0.74044,0.66747,0.35166,1.83327,1.29513,0.0157,0.000965895,0.000965895,0.000965895
844,985.248,0.48051,0.20492,0.00263,0.81654,0.6373,0.65935,0.34338,1.83581,1.32488,0.01587,0.000965062,0.000965062,0.000965062
845,986.391,0.43677,0.1364,0.0022,0.64795,0.74921,0.6628,0.34648,1.83311,1.3308,0.01602,0.000964229,0.000964229,0.000964229
846,987.526,0.51083,0.17729,0.00243,0.67932,0.73492,0.65331,0.34875,1.83488,1.31353,0.0163,0.000963397,0.000963397,0.000963397
847,988.717,0.43943,0.16457,0.00274,0.67774,0.72938,0.65425,0.35442,1.82969,1.26045,0.01652,0.000962564,0.000962564,0.000962564
848,989.897,0.59553,0.21532,0.00268,0.66233,0.73492,0.64101,0.34408,1.81392,1.28497,0.01624,0.000961731,0.000961731,0.000961731
849,991.029,0.54429,0.18973,0.00256,0.70688,0.70709,0.65153,0.34014,1.79973,1.25787,0.01611,0.000960899,0.000960899,0.000960899
850,992.18,0.52224,0.19903,0.00286,0.72877,0.67399,0.6545,0.34735,1.79524,1.24053,0.01628,0.000960066,0.000960066,0.000960066
851,993.318,0.52122,0.20293,0.00235,0.72162,0.70479,0.66783,0.36209,1.79043,1.21731,0.01624,0.000959233,0.000959233,0.000959233
852,994.476,0.58403,0.18268,0.00307,0.6928,0.74089,0.66887,0.36626,1.78318,1.20366,0.01614,0.000958401,0.000958401,0.000958401
853,995.631,0.54367,0.21568,0.00248,0.69987,0.75529,0.6807,0.37027,1.76753,1.2268,0.01629,0.000957568,0.000957568,0.000957568
854,996.819,0.47554,0.17488,0.00252,0.68715,0.77698,0.6944,0.37988,1.76324,1.21663,0.01638,0.000956735,0.000956735,0.000956735
855,997.986,0.45723,0.15744,0.00264,0.68408,0.7627,0.6946,0.36848,1.77813,1.2281,0.01653,0.000955903,0.000955903,0.000955903
856,999.155,0.52214,0.19284,0.00268,0.68326,0.75935,0.69347,0.36805,1.79566,1.18161,0.01721,0.00095507,0.00095507,0.00095507
857,1000.32,0.4865,0.16098,0.00318,0.71582,0.73492,0.70097,0.36849,1.79176,1.19061,0.01726,0.000954237,0.000954237,0.000954237
858,1001.49,0.4925,0.18224,0.00277,0.69645,0.77698,0.70175,0.36713,1.79758,1.20611,0.01733,0.000953405,0.000953405,0.000953405
859,1002.62,0.45445,0.21067,0.00304,0.74757,0.69354,0.7089,0.37224,1.81927,1.22888,0.01759,0.000952572,0.000952572,0.000952572
